spam,"You have won a gift card worth Rs 75,000. Reply GIFT to 87121."
spam,"You have won a gift card worth Rs 75,000. Reply GIFT to 12121."
spam,"Vi promo: You won Rs 10,000 recharge coupon. Redeem at bit.ly/claim-now."
spam,"Dear user, your KYC failed. Update immediately on claim-bonus-now.com."
ham,Please pick up milk and bread on your way back.
ham,The class starts at 7:15 pm; do not be late.
spam,"WINNER! You have been selected to receive Rs 25,000 cash prize. Text WIN to 56060 now."
spam,"Jio promo: You won Rs 10,000 recharge coupon. Redeem at claim-bonus-now.com."
ham,Mom asked if you can come home early today.
spam,Earn Rs 5000 daily from home. Register at bit.ly/claim-now. Offer valid today only.
spam,Exclusive deal! Buy 1 get 3 free only today. Tap claim-bonus-now.com. Offer valid today only.
spam,Selected customer alert: get premium membership free. Confirm at reward-center.net. Offer valid today only.
ham,Can you send me the notes for project before Tuesday? Please confirm.
spam,Hot singles near you are waiting. Visit claim-bonus-now.com now.
spam,Limited offer: get loan approved instantly. Click tinyurl.com/rewardfast to apply.
spam,URGENT! Your mobile number won a lucky draw for headphones. Reply CLAIM to 56060. Offer valid today only.
spam,"Vi promo: You won Rs 50,000 recharge coupon. Redeem at claim-bonus-now.com."
spam,"Airtel promo: You won Rs 75,000 recharge coupon. Redeem at tinyurl.com/rewardfast."
spam,"Final notice! Claim your uncollected reward of Rs 10,000 by texting CLAIM to 80808."
spam,Selected customer alert: get premium membership free. Confirm at tinyurl.com/rewardfast.
spam,Selected customer alert: get premium membership free. Confirm at tinyurl.com/rewardfast.
spam,Limited offer: get loan approved instantly. Click bit.ly/claim-now to apply.
spam,Earn Rs 5000 daily from home. Register at bit.ly/claim-now. Offer valid today only.
spam,"BSNL promo: You won Rs 50,000 recharge coupon. Redeem at claim-bonus-now.com."
spam,Congratulations! You are chosen for a free vacation. Call now on 80808. Offer valid today only.
spam,"Final notice! Claim your uncollected reward of Rs 25,000 by texting CLAIM to 90909."
spam,Exclusive deal! Buy 1 get 3 free only today. Tap reward-center.net. Offer valid today only.
spam,Exclusive deal! Buy 1 get 3 free only today. Tap claim-bonus-now.com. Offer valid today only.
spam,Free entry in weekly contest to win laptop. Send YES to 54545 today.
ham,Can we reschedule to Friday 9:30 am?
ham,Please pick up milk and bread on your way back.
spam,Free entry in weekly contest to win bike. Send YES to 80808 today. Offer valid today only.
ham,Mom asked if you can come home early today. Please confirm.
spam,Free entry in weekly contest to win bike. Send YES to 80808 today. Offer valid today only.
spam,Act now! Last 2 hours to claim your jackpot prize at reward-center.net. Offer valid today only.
ham,"I left your book at the station, collect it when possible. Please confirm."
ham,Meeting moved to conference room at 5:00 pm. Please confirm.
ham,Let us have lunch at the park tomorrow.
spam,Selected customer alert: get premium membership free. Confirm at claim-bonus-now.com.
ham,Please transfer Rs 650 to my UPI when you can.
spam,URGENT! Your mobile number won a lucky draw for bike. Reply CLAIM to 12121.
spam,Exclusive deal! Buy 1 get 3 free only today. Tap reward-center.net.
ham,Your appointment is confirmed for Tuesday at 6:30 pm.
spam,Limited offer: get loan approved instantly. Click tinyurl.com/rewardfast to apply. Offer valid today only.
spam,"WINNER! You have been selected to receive Rs 10,000 cash prize. Text WIN to 90909 now."
ham,Dinner plan tonight at 9:30 am?
spam,"You have won a gift card worth Rs 75,000. Reply GIFT to 80808."
ham,Thanks for your help with the report work.
ham,Let us have lunch at the station tomorrow. Please confirm.
ham,"I will be late by 10 minutes, traffic is heavy. Please confirm."
ham,Your appointment is confirmed for Monday at 8:00 am. Please confirm.
spam,Free entry in weekly contest to win laptop. Send YES to 54545 today. Offer valid today only.
spam,Hot singles near you are waiting. Visit bit.ly/claim-now now. Offer valid today only.
ham,The class starts at 5:00 pm; do not be late.
ham,Let us have lunch at the station tomorrow.
ham,I reached home safely. Call me when you are free. Please confirm.
ham,I reached home safely. Call me when you are free. Please confirm.
ham,"I left your book at the mall, collect it when possible. Please confirm."
spam,"Dear user, your KYC failed. Update immediately on tinyurl.com/rewardfast. Offer valid today only."
ham,Let us have lunch at the main road tomorrow.
ham,The class starts at 8:00 am; do not be late.
spam,Your account is suspended. Verify details at tinyurl.com/rewardfast immediately.
spam,"Final notice! Claim your uncollected reward of Rs 25,000 by texting CLAIM to 87121."
spam,"You have won a gift card worth Rs 50,000. Reply GIFT to 90909. Offer valid today only."
spam,URGENT! Your mobile number won a lucky draw for headphones. Reply CLAIM to 54545. Offer valid today only.
spam,Earn Rs 5000 daily from home. Register at bit.ly/claim-now.
spam,"You have won a gift card worth Rs 50,000. Reply GIFT to 12121."
ham,Thanks for your help with the lab work work. Please confirm.
spam,Congratulations! You are chosen for a free vacation. Call now on 12121.
ham,"I left your book at the mall, collect it when possible. Please confirm."
ham,I reached home safely. Call me when you are free.
ham,"I left your book at the station, collect it when possible."
spam,Your account is suspended. Verify details at reward-center.net immediately.
spam,Your account is suspended. Verify details at bit.ly/claim-now immediately. Offer valid today only.
ham,Can we reschedule to Tuesday 8:00 am? Please confirm.
ham,Mom asked if you can come home early today.
ham,The class starts at 6:30 pm; do not be late. Please confirm.
ham,The class starts at 11:00 am; do not be late. Please confirm.
spam,Your account is suspended. Verify details at reward-center.net immediately.
ham,"Hey Amit, are we still meeting at 11:00 am near the main road?"
ham,"I left your book at the main road, collect it when possible. Please confirm."
ham,Can we reschedule to Thursday 6:30 pm?
spam,Earn Rs 5000 daily from home. Register at bit.ly/claim-now. Offer valid today only.
spam,Earn Rs 5000 daily from home. Register at reward-center.net. Offer valid today only.
spam,"BSNL promo: You won Rs 75,000 recharge coupon. Redeem at bit.ly/claim-now. Offer valid today only."
spam,Your account is suspended. Verify details at reward-center.net immediately.
spam,Limited offer: get loan approved instantly. Click bit.ly/claim-now to apply.
spam,Hot singles near you are waiting. Visit reward-center.net now. Offer valid today only.
spam,"Dear user, your KYC failed. Update immediately on claim-bonus-now.com. Offer valid today only."
spam,"You have won a gift card worth Rs 10,000. Reply GIFT to 54545. Offer valid today only."
spam,URGENT! Your mobile number won a lucky draw for laptop. Reply CLAIM to 80808.
spam,Exclusive deal! Buy 1 get 3 free only today. Tap claim-bonus-now.com. Offer valid today only.
ham,Please pick up milk and bread on your way back.
spam,Earn Rs 5000 daily from home. Register at bit.ly/claim-now. Offer valid today only.
ham,"I will be late by 10 minutes, traffic is heavy."
ham,"I left your book at the office gate, collect it when possible. Please confirm."
ham,Can you send me the notes for presentation before Thursday? Please confirm.
ham,I reached home safely. Call me when you are free.
spam,Congratulations! You are chosen for a free vacation. Call now on 80808. Offer valid today only.
ham,I reached home safely. Call me when you are free.
ham,"I will be late by 10 minutes, traffic is heavy."
ham,Your appointment is confirmed for Tuesday at 6:30 pm.
spam,"BSNL promo: You won Rs 25,000 recharge coupon. Redeem at reward-center.net. Offer valid today only."
ham,The class starts at 9:30 am; do not be late. Please confirm.
spam,Earn Rs 5000 daily from home. Register at bit.ly/claim-now.
ham,Dinner plan tonight at 5:00 pm? Please confirm.
ham,I reached home safely. Call me when you are free. Please confirm.
spam,Your account is suspended. Verify details at bit.ly/claim-now immediately. Offer valid today only.
spam,Congratulations! You are chosen for a free vacation. Call now on 12121.
spam,"WINNER! You have been selected to receive Rs 50,000 cash prize. Text WIN to 56060 now."
ham,The class starts at 11:00 am; do not be late.
spam,Hot singles near you are waiting. Visit bit.ly/claim-now now. Offer valid today only.
spam,"Airtel promo: You won Rs 25,000 recharge coupon. Redeem at claim-bonus-now.com."
ham,The class starts at 5:00 pm; do not be late.
ham,Let us have lunch at the main road tomorrow. Please confirm.
spam,"WINNER! You have been selected to receive Rs 10,000 cash prize. Text WIN to 90909 now."
ham,Meeting moved to conference room at 5:00 pm.
ham,"I will be late by 10 minutes, traffic is heavy."
ham,I reached home safely. Call me when you are free.
spam,"You have won a gift card worth Rs 25,000. Reply GIFT to 80808. Offer valid today only."
spam,Limited offer: get loan approved instantly. Click tinyurl.com/rewardfast to apply.
ham,Mom asked if you can come home early today.
ham,Can you send me the notes for assignment before Monday?
spam,URGENT! Your mobile number won a lucky draw for phone. Reply CLAIM to 56060.
spam,Act now! Last 2 hours to claim your jackpot prize at bit.ly/claim-now.
spam,Act now! Last 2 hours to claim your jackpot prize at bit.ly/claim-now. Offer valid today only.
spam,"You have won a gift card worth Rs 10,000. Reply GIFT to 80808. Offer valid today only."
ham,Your appointment is confirmed for Monday at 8:00 am. Please confirm.
spam,"Dear user, your KYC failed. Update immediately on tinyurl.com/rewardfast. Offer valid today only."
spam,"WINNER! You have been selected to receive Rs 75,000 cash prize. Text WIN to 56060 now. Offer valid today only."
spam,"Jio promo: You won Rs 1,00,000 recharge coupon. Redeem at bit.ly/claim-now."
spam,URGENT! Your mobile number won a lucky draw for laptop. Reply CLAIM to 12121.
ham,Can you send me the notes for math before Friday?
spam,"WINNER! You have been selected to receive Rs 25,000 cash prize. Text WIN to 12121 now. Offer valid today only."
ham,I reached home safely. Call me when you are free.
ham,Meeting moved to conference room at 5:00 pm.
spam,URGENT! Your mobile number won a lucky draw for laptop. Reply CLAIM to 12121. Offer valid today only.
ham,Dinner plan tonight at 6:30 pm?
spam,Hot singles near you are waiting. Visit claim-bonus-now.com now. Offer valid today only.
ham,Can you send me the notes for presentation before Saturday?
spam,Selected customer alert: get premium membership free. Confirm at tinyurl.com/rewardfast.
spam,"Final notice! Claim your uncollected reward of Rs 25,000 by texting CLAIM to 56060. Offer valid today only."
ham,Can we reschedule to Saturday 7:15 pm? Please confirm.
spam,"Airtel promo: You won Rs 75,000 recharge coupon. Redeem at claim-bonus-now.com."
ham,Dinner plan tonight at 6:30 pm? Please confirm.
spam,"You have won a gift card worth Rs 50,000. Reply GIFT to 56060."
ham,Please transfer Rs 400 to my UPI when you can.
ham,Your appointment is confirmed for Tuesday at 5:00 pm.
ham,"I left your book at the main road, collect it when possible."
spam,Limited offer: get loan approved instantly. Click tinyurl.com/rewardfast to apply. Offer valid today only.
ham,Can we reschedule to Monday 7:15 pm? Please confirm.
ham,Please pick up milk and bread on your way back. Please confirm.
spam,"WINNER! You have been selected to receive Rs 75,000 cash prize. Text WIN to 54545 now."
ham,Can we reschedule to Wednesday 8:00 am?
ham,Meeting moved to conference room at 8:00 am. Please confirm.
ham,"I left your book at the park, collect it when possible. Please confirm."
ham,Thanks for your help with the project work.
ham,I reached home safely. Call me when you are free. Please confirm.
spam,Hot singles near you are waiting. Visit tinyurl.com/rewardfast now. Offer valid today only.
ham,Please transfer Rs 400 to my UPI when you can. Please confirm.
ham,"I will be late by 10 minutes, traffic is heavy."
spam,Hot singles near you are waiting. Visit reward-center.net now.
ham,I reached home safely. Call me when you are free.
ham,"Hey Maya, are we still meeting at 5:00 pm near the main road? Please confirm."
